Feed Pressure (Pa),Permeate Flow (L/h),Concentrate Flow (L/h),Differential Pressure (bar),Feed Water Temperature (°C),Total Dissolved Solids (ppm),Water Conductivity (µS/cm),Chlorine Concentration (mg/L),Total Operating Hours (h),Salt Rejection Rate (%),Fouling Index (SDI),Feed Water pH,Membrane Pore Size (nm),Membrane Condition,Final TDS (ppm)
274589.9297232777,157.73435360435582,244.83689488592185,2.7307027046251693,29.626591889959087,1049.223069802139,830.4657703386479,0.7149791738786674,9874.95776491854,91.0332440710942,3.195102126627096,7.928004799124853,0.07176863445246508,Desgaste Leve,94.08127181893074
411468.96751921694,196.55502780172844,56.299194504503426,2.9691822102265477,13.131284823350484,561.0026492603214,1414.7301153696333,0.9844743665908612,1485.4533655897128,98.6106160528413,3.169370755644941,8.18202358133501,0.06905132276902567,Desgaste Leve,7.794480751957968
554456.7021633487,104.61764981976441,118.22681358088138,3.024168122908664,34.72292676370276,726.8511499494891,1871.6769345090338,0.7359535164915137,3737.640704541951,99.35993901289902,2.3718631934007575,8.2651624621998,0.07417194487177788,Excelente Estado,4.652290645121499
531025.07468867,153.7060073333895,81.57455343526507,1.165451344931138,30.335750002236722,1299.703960993449,1262.370896531927,0.6909413923733769,5380.3154817879495,91.57801797711612,3.2692342319973884,7.458726080165702,0.004666804076467704,Desgaste Leve,109.46083394557797
324652.6697479334,84.86134450684429,224.5847727200743,2.3861989140389204,29.080783604908884,343.87186443645777,671.2616791331504,0.5718169252627584,4537.474545393676,95.98389503565603,3.878624294213911,7.905470606322408,0.0347247316165948,Desgaste Moderado,13.810255018614745
556500.3491670622,183.30274071271418,206.19688101673236,3.3077737313182705,32.64471144192441,1061.4218428763575,530.1990243188897,0.3441600293572632,2724.5058519112563,95.12466786316529,4.456326308221462,7.033375860083131,0.06335245425846553,Desgaste Moderado,51.74784021313427
253335.76666678995,66.89620936922938,154.22721051247603,3.967893399364651,14.824694672643172,498.85162134375764,378.1405911848336,0.6735104199012374,7074.9111026990795,96.73556094600436,5.24943843353888,6.734316945269672,0.04241540634888709,Desgaste Severo,16.28470714863612
397507.88854373456,99.60514991945527,170.1387288202211,3.1197292150873577,31.50631411241596,1453.9178301552463,339.52452254302676,1.4653677478241371,3204.826817626577,98.96626187410754,4.14665269066069,7.4375530097166545,0.06648419018235195,Desgaste Moderado,15.029702929463138
204798.5829301493,83.95193286983667,191.98969454484526,2.7365717406428987,10.85264258152233,776.7224651349698,484.729340652019,1.1280032402335343,1540.1831371310766,95.19361162205924,2.3603464837004204,8.0302087720595,0.021550130032236534,Excelente Estado,37.33229829310218
276981.32870435563,195.57167886162574,66.26611446979246,2.5708189916739257,11.114230023202076,901.7534077410369,598.0442920889063,0.3650778528468027,9645.14572543352,90.49079775018012,3.179026934935629,6.455406473731617,0.08727222400871586,Desgaste Leve,85.74955533673813
413882.3365736947,171.31891155092984,190.74674690674664,1.7617596268043645,10.934493783241841,1394.4356003469388,1573.8862742671365,0.3172558352078651,9895.197921704594,91.1665671717892,3.03051567463907,7.883351360678137,0.030627750640025125,Desgaste Leve,123.17653208930496
586122.072489759,59.54573733250761,178.70798403876458,3.6383690421573016,15.766108242575829,774.3079524926902,1937.9007280201297,0.39526440378310657,4734.217873777412,91.57057643022347,3.1064256301517226,7.5609138208467,0.02761453314179288,Desgaste Leve,65.26969705007288
395835.6475615471,182.3297360848926,77.96885667350031,3.9791770411554594,20.038709107569876,441.1034362105705,511.8896265854588,0.5495053283811837,4804.944167451968,97.23247185675476,2.866845678690232,6.7348623343816,0.05666348674330375,Desgaste Leve,12.20766173794938
347293.96588687785,138.408350150402,197.32979106443514,1.7849655527679194,11.902156435077455,1026.4648141112789,622.6494983103269,0.46672017704601365,2269.144007792301,92.42314800751579,2.9355293246904126,8.020683000296247,0.0943616178369365,Desgaste Leve,77.77371972013981
347755.303629959,94.89852039265904,141.44708539564124,3.130177803868653,32.24507952312588,493.02759030239946,603.5592476371919,0.45014247363901505,8112.035177090326,96.8657844829316,4.749709580654938,7.728418591121727,0.04382903786086678,Desgaste Severo,15.452547238686197
450200.8460837022,76.18262297202436,132.01069835787507,1.7310841029300836,26.24773711822262,1327.985763015081,695.9293514968397,0.10854224648008864,7714.800109239694,99.83893334082926,5.834339222640691,6.1865473341357475,0.09645754769008134,Mal Estado,2.1389423027514356
515128.16340030544,177.5041010664724,104.54565406732303,1.0736518937596542,21.007181440942162,453.17297809883206,351.74127574098475,0.9050666216378771,5480.43715532776,92.39177085777959,3.53765893502365,6.877368915940612,0.022799588542977242,Desgaste Moderado,34.47843858438347
220467.37575419142,67.69063103317689,190.7854696402382,2.742284527011359,26.563007627945314,673.4687981527193,1886.3370976450472,0.28935252300991576,7184.592833748304,92.65489608505737,5.530503556486875,7.755253848126397,0.07942787246599342,Mal Estado,49.466983059032465
511098.65797849523,143.44150101790453,244.7810210117986,3.5271047118321,33.296993492072204,1276.9580538535831,441.37888617319004,1.0358304528630418,8484.24445136431,92.39811240553142,4.15584683520726,7.77878800839548,0.0867778830067753,Desgaste Moderado,97.07291588246296
388181.2040987315,95.62171250159845,84.99362789409022,0.7642259372118078,25.539571755900063,1373.6831006669327,1382.2248620729467,0.8283450286599706,9305.160112015988,95.64655961447296,2.053920235466789,7.854047705728112,0.0746827476601314,Excelente Estado,59.80247487359432
488159.4106550381,184.08300385389987,96.26217313337249,2.702208458790068,18.025073289058362,393.79409001595616,1761.092877890479,0.8268566095141319,8169.647079907073,97.30042896784131,5.157385426378926,6.204761220624042,0.078165489178285,Desgaste Severo,10.630751180423658
518953.6819973441,115.02802241041188,243.10276162152178,1.5728476691029076,21.539694353755205,1224.0860113870601,1018.3297801247015,0.5658193925172476,1797.8692041768936,96.84141427098375,5.181677714493306,7.210795531827115,0.005645777553599907,Desgaste Severo,38.66380606655591
309106.5356569339,196.12381004201148,165.22188430107246,1.936836925565328,19.27237788925931,899.2427834927983,685.0131406847761,1.247222555895819,1929.3169922270554,99.74226243902035,3.4327492217878337,7.251160167870694,0.019757983544547705,Desgaste Leve,2.3176864174598886
567810.0592464722,142.61788023974628,232.9945908837111,2.35892232529152,31.397494253508388,1231.3215473963974,1137.9491431786928,1.2007326313914723,9271.23510111594,96.82843920808463,3.568060849259342,7.268543775550196,0.047715294799560666,Desgaste Moderado,39.05211141962981
489512.26600944257,98.90868010232384,249.83258386723602,2.544008550759836,24.304801620722085,902.5747595487926,312.4257847712403,1.0465686212264218,5234.005684477303,93.80206679924363,4.872867942234921,7.18650600304424,0.09278510685577689,Desgaste Severo,55.94098068372156
509641.681535547,84.12509414835554,225.59277137879877,0.9252771665151782,27.446700606265868,966.9684943971423,1966.361966826406,0.5384175632756963,3753.8219937187673,90.05200541395962,3.5881766093570273,8.158797938726856,0.051156851813699084,Desgaste Moderado,96.19397347134385
536391.3269034366,166.21765117226767,165.80930151868057,2.1355404966964002,27.712927289515978,1329.5202222817873,798.5354006803137,0.78766414374762,2523.115013896768,96.9532494894765,2.2563766925290563,6.120513431290726,0.008968179794271836,Excelente Estado,40.507164159883516
330929.42353245104,52.10030141631158,111.63994713410857,1.6561198122385752,17.80185905311362,1187.484212173546,622.7580952519058,0.17179030543640486,6135.554242824767,99.3945529903303,2.1497417028710673,6.300288380923705,0.03476109676117102,Excelente Estado,7.189587652904551
544488.069897283,78.82899725770895,242.90381999031007,3.310519307233864,17.772135998197076,590.7090134965761,922.8078152966372,0.6133391235894134,7647.727853727923,99.120355281961,2.4899108113054687,6.689323540388107,0.02392635693369624,Excelente Estado,5.19614063620296
557849.8887210723,198.88900300356525,152.64290916717061,2.6016219726563383,28.54467305325633,1439.8215259139354,1941.4237157980228,0.5012867847289534,7050.5994604497655,93.86334811204118,4.483145898585093,6.358733327044334,0.009480812606001851,Desgaste Moderado,88.35683485323503
512286.5502869338,119.42753830431865,53.6220358974675,0.6889264097691439,18.195344490800622,329.7497908489142,1363.7252935898923,1.4830535912678395,4050.9740552323783,97.04473207353399,2.9257691192510724,6.073249080058704,0.008551287118996082,Desgaste Leve,9.74498980654671
550710.3030141238,133.9124901190708,67.80146590795002,1.641491060685078,23.302447433898273,1494.4823577027914,676.8928395537041,1.0571406027318146,4871.018560798434,99.59860142810913,4.069960641386158,6.802079709790092,0.04094937771515348,Desgaste Moderado,5.998830840979937
509971.0921641519,122.91823921291648,234.53390704889804,2.1963904236139213,21.445506227828233,416.0348126406429,730.9505942825793,0.3080847562962903,4462.002219617187,98.09672004958118,5.431003736507511,6.140972477363267,0.07314912546519559,Desgaste Severo,7.918307175751873
232645.56107443338,66.12405842394897,172.73722176380468,0.6587162930155614,18.384349507803265,1454.8572163209951,1794.367020951111,0.7665047477795444,4541.448215572995,90.78772026710489,2.1574855343301356,8.173889199502304,0.053572793981179034,Excelente Estado,134.02551648170103
381730.99979049864,163.77896128586428,92.38863633659932,0.589311040561824,28.785245827878988,1439.7461604746322,858.8428452364521,1.1530746425354295,9128.48949972705,95.14630903623949,4.526433351123687,6.673376466118395,0.004997828445665778,Desgaste Severo,69.88082929204619
479840.1047233504,113.58322971620964,109.25733646747472,3.1375423380253027,19.014569246094815,576.0175974238039,1508.9154657359468,0.8981191631002445,1096.8491962824764,90.33683373256646,4.174101345600678,7.025102914013005,0.0658312470738982,Desgaste Moderado,55.66153816873816
558670.2724233312,112.70745756004172,189.98336601470095,0.96274339438989,26.723512256824822,1299.2419532250424,1686.328835585232,1.3034245225764438,4499.936745881179,90.51533080831551,4.224795411103441,7.221495217977974,0.03752107292299211,Desgaste Moderado,123.22880126297542
519669.29094038706,133.28699776746055,197.73157928404282,1.8013872209653343,30.809761080782444,367.73506926899427,1184.0554424607376,0.24658076179890961,4714.097161036789,91.58988629959084,4.579723876054848,7.501802013174498,0.07131081652474713,Desgaste Severo,30.926937441800806
539686.3325136019,181.7746342828403,162.98736164535904,2.1458401528632507,21.51674445593448,822.8648993708337,541.8541008675127,0.569480409481858,4698.27855709789,98.40744323840592,4.818480128916951,7.416340776292845,0.07165019974586864,Desgaste Severo,13.10459059371451
378120.6512346377,145.58563873821834,156.15592879456975,1.9705873354479575,23.560014541543552,535.2255522487756,1960.2782010504693,1.440902397640401,1334.538200377911,91.08179103403279,4.655124131405044,6.720191481699489,0.08173093682949668,Desgaste Severo,47.732533188797824
229632.1450984681,121.66997201237604,183.4850541854663,2.020020488670122,21.303062881247918,1073.9020435906727,1403.2148664840424,0.44180620530597337,9713.066784270526,92.37999496320288,3.042263459606549,6.523975502717735,0.026894781458270192,Desgaste Leve,81.83138981187656
346454.5050381225,136.4345147436739,72.44096446325784,0.8950932719967425,12.465226889305079,1291.4647303583101,885.4747430897381,0.9460935077317142,2253.983060881047,97.55292808947567,2.548666513083806,6.383442677822393,0.013260943698205852,Desgaste Leve,31.603070650927044
224547.08987040966,174.1921404026562,160.09476164314918,1.3633087683165415,17.883594164868157,1426.407203169511,301.37398064117144,0.3885213144563434,6113.242658325889,90.53517813591924,5.077113675562471,6.636933539009517,0.06951088363588925,Desgaste Severo,135.00690083641078
415454.2433131329,165.77420974523665,140.23538876743453,1.1902575800110462,15.935341069629157,603.9545759801954,1131.256647273487,1.2694671115836946,2948.1787795556565,95.34614031799289,2.0111331168164517,7.866808006748366,0.05448311971673175,Excelente Estado,28.107198509179316
520526.8844075256,85.95161156973163,138.92724691954396,1.7864453730204615,26.877871310030272,366.89414253913924,1368.8525585788868,1.3094402329430388,3676.430969784735,96.76744363116592,5.595852731863931,6.903339733047345,0.09279338415341633,Mal Estado,11.860059971528145
457177.4247025354,54.63731084938836,229.17770308009045,2.9075835699140913,34.71212635668989,1469.3203942156,500.9829844662545,0.469222911793036,8296.375793321207,90.54883191638187,2.5977258243844257,6.63093647638812,0.09854269278643439,Desgaste Leve,138.86794014419692
254893.7518604052,132.70660621422041,139.08517435269954,2.5987379517827276,12.890104699341487,330.2021833559847,1624.4101895890108,0.9470425804474211,9288.672991534435,92.31015274171298,2.120512320410344,6.184912734990381,0.05458108510121922,Excelente Estado,25.392043543604064
403669.8461136207,126.77424887622065,221.27745670859642,0.7184491226050442,16.850950591319933,924.9938298717225,1765.3516961325788,1.4102682732853853,8222.3100429478,98.60635864624429,2.7201079932935683,7.831967086615854,0.009863183852961588,Desgaste Leve,12.891096532781106
592315.713370645,124.58066375187083,232.55977188967677,3.703449892606369,13.195816250154564,847.1377558201117,1470.9995564914873,0.7891612476448874,2533.1225646922567,92.0847735100951,2.177408240075503,8.402114721746162,0.07559834355489613,Excelente Estado,67.0528720546593
397230.6675885208,194.72097109991657,228.52458254540633,3.0484094187727524,11.771214985927747,549.1218738920128,710.5592768530507,0.1448942157832787,2431.2306722541452,91.7123035699716,2.2927361014092167,6.138929578527568,0.03201280513165168,Excelente Estado,45.509553939053404
345805.20852204715,117.31474276775546,114.44580257115256,2.422804584127179,29.21361470058177,1066.4517348358415,549.6616688109341,1.4846267276025302,7621.692384453419,99.0547742757535,2.5896433143981414,8.405015474049428,0.02507984009592011,Desgaste Leve,10.08037613434146
581568.9809971016,122.40130907322927,83.09491303464128,3.0834586964006574,31.103070662580446,642.9453371587923,1059.7978877902683,0.891127819868026,1920.9924732181676,95.63888181973208,3.163539247371859,8.278573643494553,0.07543116924185261,Desgaste Leve,28.039605988016966
463765.8383543784,145.99229579499476,129.76858759804423,1.5301107892449157,12.069345828250308,696.3233149557259,1939.349210473499,0.14323477780149635,6992.705875301518,92.24515051337757,3.195163470526818,8.059010750434815,0.011196686704988384,Desgaste Leve,53.998825015076385
503701.07915876806,55.737593056472065,238.62106571361045,1.871012451558431,34.35057487014909,1308.062386949085,480.47622499260467,0.8495939103671529,8553.098605416133,97.02268526772103,3.233655235463059,8.129160211008845,0.03554690907453274,Desgaste Leve,38.94513415403504
275400.4367614557,60.38445852331838,102.25515296916292,3.002438715117082,21.281065846002395,357.14449286757406,1275.6237390303356,0.412650198699838,2602.976579934746,97.62888583020573,5.933847965197405,7.225909419068072,0.03610610333934229,Mal Estado,8.468303677022913
541037.5592926929,114.87274150597702,134.77913167449594,3.661662481724258,26.27670092203024,509.0960184107636,1304.3559154276186,1.0430907333980706,2651.3822846202074,94.74518022792259,5.0038456912818745,8.377403262044563,0.01640244316555682,Desgaste Severo,26.752078234307668
270145.4029420395,68.41829079159261,107.49149001587676,1.3309154033682664,17.15208589121887,823.8344312893041,595.6709258941326,0.5786241617065607,9131.685477529314,97.27255397469423,4.453397405016636,6.462254186580182,0.0010000968101954305,Desgaste Moderado,22.46963945130051
549158.0824621185,90.862989639489,243.1616202487592,3.7724731743245585,28.779373377211282,999.5691699941681,1050.6854613076819,0.146727839071387,3910.965383244906,98.607620397643,3.418835782000241,7.693188117697185,0.039931200009730834,Desgaste Leve,13.91779723444793
587841.6017486608,135.65620554765118,134.46459280517715,2.4636853442955866,13.597558272273602,1235.1535641700607,1652.5110375569182,1.3759630741531235,9786.49477426901,92.33764969186731,3.268890381751509,8.483656438430982,0.04311767721861406,Desgaste Leve,94.64179293009659
578880.774908569,50.57830441146366,50.39806800341795,0.6075532685598535,20.682472579014277,638.5952258307041,1139.1885835410662,0.4642936339007203,7789.366232946637,96.73026074043038,3.183022145313464,6.378316495349916,0.04864858340928663,Desgaste Leve,20.880398808723776
404810.57585315383,54.82939833218871,74.5539083004148,1.372423555643909,18.372995352984887,334.13259245753017,1200.736838572361,0.642764571763379,5880.545127228325,96.90758825572571,3.488923392459673,6.073437552071642,0.06772529252939286,Desgaste Leve,10.332755530604786
521325.37777493586,68.91340363623463,53.5654517516297,1.8317248599795626,25.65081145524757,544.0827435745053,983.5788350996676,0.9018450452653064,9246.273442095806,93.92335092072436,2.7876060514969945,6.141751459654037,0.012915412826465703,Desgaste Leve,33.061999027917835
483964.8385777387,174.43616203354247,82.47944114057182,2.901068494149282,12.523099454103395,1087.4651236909606,1969.539676726819,1.1728237058006588,1271.4570421163908,93.99886024485767,4.49787713525075,7.315086276908204,0.03827630202831287,Desgaste Moderado,65.26030186112602
395462.78735808586,95.29298849735493,51.01624292924687,1.4894070131784212,21.686871648296076,555.080502481509,1729.528522266406,0.12268938728739807,8338.55504953269,92.10329603994475,3.0674488778962097,6.521288161393018,0.08705603746220723,Desgaste Leve,43.83306402095191
288227.66078418423,164.27626555506765,227.40614183845528,3.1082303318967712,25.17823892010041,974.9554557370799,710.297450583178,0.10827889370884991,2854.3667978126796,91.40756310016496,5.913114555255269,7.367365805937972,0.08198160427680506,Mal Estado,83.77243233570765
543697.4940268616,76.32171611906483,100.54597654452762,0.6448605136022205,10.808122269710118,1207.9519874268215,1073.5181977542136,0.8953904685246236,9946.055021295311,98.39328528230143,4.691103931513446,7.101388167221941,0.08190011159477471,Desgaste Severo,19.40834236471906
523743.08711687435,118.68759242639477,122.59467382059697,2.8046137336831785,10.906383813924016,601.4932841830123,1869.853738839808,1.4528255669691628,3997.681009987018,95.70222302355248,5.841169676463727,8.455089652436042,0.04797999658833288,Mal Estado,25.850839882495556
202836.65232520935,98.20933395029999,170.52328425780172,1.1236278807456133,30.964427040678533,535.7420102367454,1586.191967219159,0.6138047958887003,2309.1521101610824,99.18867485031211,3.922881115893912,7.68237809663942,0.031672648263110476,Desgaste Moderado,4.346609666494193
273556.56441360764,144.58793152233483,159.69403408289466,2.8698357433154564,29.912790984688684,304.3579857041068,853.9594009936237,0.752554733755461,9424.322604893947,92.19127480133983,2.975818831984373,6.8562929862165785,0.06837870435983907,Desgaste Leve,23.766478723811108
491854.96144926286,174.76686853594765,179.70832330776256,0.5952870216799684,13.336851409757857,853.861723963233,1669.0463396849773,0.11463845464089586,9656.407513957884,99.59714512410758,5.40306863449435,6.1879487909117135,0.09521615170082137,Desgaste Severo,3.439823588364884
225314.03985264368,110.95071933529772,55.920498027241905,3.445990593554085,27.72580337339164,1468.8505133058006,729.1269115048168,0.1885721918541488,8271.03083826388,96.05231351792294,4.549979930233876,8.408895109666839,0.08743892988130277,Desgaste Severo,57.985613155692626
219674.6052914363,175.8528596096548,143.0073773661196,2.235271229120949,14.234588755643884,752.3023999980267,649.2280912871022,0.9925664046588983,3001.603430054395,98.33000524700432,5.981605490494216,8.385315343212369,0.06571080022799569,Mal Estado,12.56341060662757
579252.7769052752,121.09808900379622,119.08312454976286,3.1343921009068336,32.66227086717324,993.7573434069997,897.6230840858198,0.7419771986620473,1531.6694375780748,99.11090005516827,5.854613275437504,6.040629894552286,0.027892891904496203,Mal Estado,8.835495991992882
272483.7139471534,70.22136188950081,178.54734540019444,0.6990272190916369,26.23324299293764,795.0096817747616,898.6268871202252,0.5130840809560423,4189.963934603059,99.30122511724686,4.472728514741297,8.227160576280403,0.050961056714894426,Desgaste Moderado,5.555327971697696
425606.3751742826,196.60789696756237,160.81650223376664,1.1585262810847252,11.281700925213986,1219.2856120377305,1914.9170744519263,0.43991403390169526,6883.6122179043605,95.90472266567646,4.359327518157251,6.443277568803627,0.03672823252036059,Desgaste Moderado,49.93312731044928
581881.4882761007,199.6986790262198,123.5720511500657,3.3356502279341007,19.139903611988828,673.7520885891853,1398.4391193821114,1.3549569697825083,7160.617683687861,95.88248430067082,5.864950587267317,8.469996164528894,0.026223067978589892,Mal Estado,27.74184802221793
389912.9025754788,123.43096013006907,64.49966807402588,3.089290145987076,15.054941526921954,756.8508359079523,897.1950227238194,0.9649991186836419,9201.790017606847,95.79693142495155,2.938359244243259,7.681389394593685,0.08042751267399395,Desgaste Leve,31.810959644038668
285100.56679571234,90.3381094546669,114.74606183662715,2.70955184259382,15.000211387698304,425.02565088411177,695.0548542265808,1.1277291851384326,5422.625402240221,93.9785153281427,3.4608851799314433,6.13678703901028,0.01604438500073642,Desgaste Leve,25.592854419448475
365808.14486642275,78.42270676141848,170.1273917056139,3.62470135331525,31.42917483926576,1280.4027642894907,418.9150551216744,0.1594385037253779,5316.650639408825,98.87349798287245,2.5115377133223573,6.399916639199483,0.01370095024889717,Desgaste Leve,14.423762967078034
573229.1677240704,143.81656989352277,110.42397947868142,3.787436081910765,12.827252694291513,399.97140187347424,441.0809041589936,0.3778237839526306,3693.8898535932235,96.36587645316527,5.248438310041138,7.549673642421485,0.062464093568805924,Desgaste Severo,14.535454896088906
482077.8173391874,122.23843492655638,143.20582623935104,2.6640007962858103,34.76401262489902,519.1457561695149,929.7032806065755,0.9373286482616897,8294.068458426158,98.17544269072592,2.565152649705737,8.386434982548511,0.06242146208752979,Desgaste Leve,9.472111839977122
279581.7914630111,70.98011331797689,73.89840286031716,1.8658865969598875,22.97734299365469,1329.2495310571937,1922.2217725366213,1.231379618437363,8700.128632187036,99.5061120174792,5.291651941261112,7.238116099806182,0.06754470759837822,Desgaste Severo,6.565003691605596
334713.11746390414,72.5797721868022,120.19022971129647,1.650372712393676,17.002450189056134,841.2946582945052,1973.4895008966384,1.3088210692014155,6502.641943556332,90.18399630476779,2.8616350267298016,6.5339418612113125,0.0707122952126446,Desgaste Leve,82.58151474597985
423933.3501768464,190.31728707192136,108.96610870704421,1.6557035848057013,30.58075155068803,734.7795011786743,390.7207171296954,0.548080021036304,1826.122593123719,91.09580554968467,3.5772507935323214,7.373234879069207,0.04606475319358347,Desgaste Moderado,65.42619556600617
310703.1629709807,84.0420385574183,214.33971691735127,1.9256813403270934,17.13925426782712,599.6985793186805,1557.9224548770126,0.6893994626307223,2694.5239568616034,95.77078525462005,5.745253672554809,7.1611201353222285,0.022209962562927857,Mal Estado,25.36254074437971
259580.25909422617,87.54008094995143,179.1213132118409,0.6305828834004914,31.374038905223273,1371.478798482464,1082.8361749440292,1.3041728124248284,3929.198482400499,92.44265750062453,4.470983270892796,7.678713161837118,0.03867738764705544,Desgaste Moderado,103.64735010763923
450256.4988184703,131.80836955516665,199.20969012990815,1.2952764928984402,34.038457452228286,623.4747831236546,456.2556574625519,0.7804103071955344,7129.35273421131,91.20520035535797,4.6082867463448345,8.01216226857714,0.02701087173237955,Desgaste Severo,54.833358010591816
579581.9538282683,147.64633743300257,71.80370567523528,1.5916924642967762,13.130363051526952,381.64042871183426,399.18254572833325,0.5876730448268584,1043.0222868901274,95.51488488240285,2.6191976477181265,7.496549135946643,0.039274297495651506,Desgaste Leve,17.11701256301705
572447.8778995433,171.31586537399266,117.5006695862314,3.4714714392596693,21.17305306409034,801.8927004671704,1138.5523282742392,0.17950613010745536,6920.003945890181,97.09531659512004,5.282360908546359,8.20372812558867,0.04105272577439446,Desgaste Severo,23.292444195413662
470051.0658027788,58.06372092138923,94.5306697673089,3.114591955518293,32.68342945532725,739.6586636735449,721.8780580673986,0.8998467439356846,2659.740068303155,97.39729655895077,5.8835368700902215,7.843217532986365,0.01285726057009634,Mal Estado,19.25112149145007
431571.3950026637,76.32217630220363,111.27268451219605,0.9065837650901162,25.685443125939372,1481.692869860574,1855.5189355406142,0.9171235108173623,8780.03882035776,96.30589378642505,5.3867113382034795,7.8264752413340375,0.039885016099049125,Desgaste Severo,54.73530837161653
291337.2832466249,78.23591347730436,109.87023615250955,0.7544946594115115,23.02689545378164,1419.2926804109748,348.934542032845,0.8644357374648645,6293.304794898305,95.75626628316554,5.711597635649635,7.660060327112608,0.03591798000220736,Mal Estado,60.23100201916399
405614.5526175136,138.08476233216385,135.38142570313533,1.2154518832310148,20.035731239156878,889.493913313781,335.4496840673527,1.0196471702970205,6639.266895807557,90.44187173801551,4.639747181457597,8.358377796923596,0.06736013903940352,Desgaste Severo,85.01896911707631
443724.49552919186,97.38658906935729,194.00697254500582,0.7547622615859965,25.315828115610465,988.1891075364636,1525.3424837429952,0.4481554501698617,4027.725749846249,93.65357630690735,5.909942507148744,8.477746024115456,0.05668857954782628,Mal Estado,62.714667653254935
452442.5017565172,134.6795372427769,65.51435512348493,1.5828534367873202,17.971516668945686,479.7833598933878,792.9936137545812,0.9194751603629275,8040.78172053056,92.22081251384523,4.468304176936643,8.450627096991369,0.04967708897905775,Desgaste Moderado,37.32324709347933
348695.9511924715,82.62192589705096,211.2282522979337,2.7355310707446003,32.61740023824042,624.9168453937853,1129.5797193341318,0.2999095682271622,2180.0140097401963,91.42521160390353,2.168754232048181,7.851271799526026,0.08746617771726074,Excelente Estado,53.585297144078396
528748.1163674574,135.55997737241273,225.32286387980744,2.095493225049509,29.49647830109936,1133.019273619209,1913.8284666419042,1.2965577949129239,5608.67445538899,98.99525291926146,4.762336103022243,6.725666654028969,0.062150228044777066,Desgaste Severo,11.383978075894056
489397.60902638145,62.376119093566516,92.16815708961906,1.3899754659854628,18.852691561149523,372.06951234816466,1049.5279577953104,0.7456967040252365,5207.8420035807685,91.3821125872591,5.933309282201137,6.333863336045102,0.09408576569146049,Mal Estado,32.06453167129893
292870.7462003217,75.52502242573291,231.46821693160365,0.6023342241268246,33.033825786562524,445.2160085289126,932.3623609001827,0.8523641372473943,5066.559407394412,90.12762958587608,3.957403299615631,6.674628591418632,0.007214863166384963,Desgaste Moderado,43.9533735049518
264193.46589765017,80.85003522659211,75.24600173617239,3.4055029438052267,16.049566603048312,1217.8166083541419,1773.5256812495516,1.276051890595096,7101.467210406668,91.3091979155619,4.189894810768842,7.5303921503453015,0.09871939194086671,Desgaste Moderado,105.83803118347525
389132.9235186352,81.38103408076535,208.1313887449412,2.678591729561493,20.85129681074337,834.4178674863398,1775.7568638712457,0.6654712293853042,8479.714546711093,93.88897288590978,5.97095277181173,7.358865829578217,0.010175436599255724,Mal Estado,50.991502126903605
203191.65127289115,112.13277716936392,53.13110330573145,2.2246916235902705,33.388359901747016,825.3186460796377,869.906222122395,0.56262167298291,9308.103814757682,91.85175038628847,3.6268843406200735,7.133663875129973,0.09162640006845495,Desgaste Moderado,67.24902339107324
385175.69975758274,147.3673124190788,211.9450501467174,0.9262690772596567,31.08208395584265,714.3755152868534,596.6701471410988,0.3114941239363215,3483.0037435852814,90.51102902922669,2.014185420991761,6.269007509696293,0.04568130077707801,Excelente Estado,67.7868852678818
417985.8733175531,152.89450458972937,125.64549940303841,2.5029944913586526,33.10215325185946,718.165238057893,640.0025998992455,0.561030349394718,9319.283313770076,90.63005382404641,2.3429326535565136,7.951930214929202,0.06435431187243312,Excelente Estado,67.29169626043355
413575.8826750376,144.99147255686327,215.88974792638697,1.7192179345193714,32.13260836095249,1102.8029087444738,1649.6517002852934,0.637629542898333,5630.940781671999,91.26015950860912,5.495639504027417,8.089220178723808,0.0030240063683180246,Desgaste Severo,96.38321515868597
362736.5606148733,173.32514861187508,58.49407395448492,1.8695838901506168,34.06969396921904,1027.5515504235982,1891.133688038722,0.4134139636815801,1042.4424744420664,99.89435926260646,2.9953560476936705,7.1720737042734495,0.07782789783958588,Desgaste Leve,1.0855130349662623
213086.36552521278,164.2767877360601,199.19290729127113,0.533495861257836,20.74371047597885,1469.7250927915786,938.2791452279453,0.7475276577170464,5015.759339084219,97.20376729830133,3.1376715166800024,7.277654735493398,0.015560358511393493,Desgaste Leve,41.09693366970932
589698.7790328867,197.02885219545496,79.40027334924595,1.1634198564777976,24.172537162019005,399.16664437498355,1089.1493041419726,0.7683610633048693,1979.047068324217,91.08250763851186,5.716598084348255,6.231060820339782,0.06617975693696722,Mal Estado,35.5956550217477
390895.06809957896,148.2295572492146,60.32431823241855,1.1895188302862254,21.85586580861093,545.3677145002841,898.5098986372179,1.2886990832099392,4942.95490005061,95.29891174069327,2.373718424140463,6.423873640454559,0.016764841811015965,Excelente Estado,25.6382175964223
468474.64859241404,179.33220983921535,135.41395513754588,2.9723863140652784,10.691209583346389,952.4834726304657,1863.6935059408017,0.8068656564529044,4803.888131526327,99.65259569826628,5.390423530426707,8.302641674874444,0.08000354012369777,Desgaste Severo,3.308968557220981
394247.2743846396,173.51262750031037,89.39101995794886,1.9854186303445645,30.328160337465935,500.99439008309866,1820.8110743623067,1.3579183461089162,1587.3465729121795,93.47443579008794,3.322342599763401,7.4846099500959635,0.09921297233016968,Desgaste Leve,32.6927106129299
